200709,11290,73.44
200709,11170,83.36
200709,11380,83.82
200709,11110,80.26
200709,11140,82.51
200709,11260,75.13
200709,11680,79.68
200709,11740,79.87
200709,11500,82.23
200709,11620,78.07
200709,11530,76.92
200709,11545,76.5
200709,11590,77.59
200709,11650,79.45
200709,11710,84.92
200709,11470,83.13
200709,11560,72.72
200710,11305,79.07
200710,11215,82.33
200710,11350,71.03
200710,11320,79.75
200710,11230,74.07
200710,11440,74.15
200710,11410,74.69
200710,11200,77.58
200710,11290,73.53
200710,11170,83.48
200710,11380,84
200710,11110,80.4
200710,11140,82.74
200710,11260,75.61
200710,11680,79.64
200710,11740,79.79
200710,11500,82.16
200710,11620,78.45
200710,11530,77.23
200710,11545,77.17
200710,11590,77.67
200710,11650,79.45
200710,11710,84.66
200710,11470,82.91
200710,11560,72.94
200711,11305,80.68
200711,11215,82.38
200711,11350,71.91
200711,11320,80.28
200711,11230,74.9
200711,11440,74.2
200711,11410,75.4
200711,11200,77.87
200711,11290,74.17
200711,11170,83.69
200711,11380,84.63
200711,11110,80.41
200711,11140,82.73
200711,11260,76.45
200711,11680,79.66
200711,11740,79.66
200711,11500,82.19
200711,11620,78.72
200711,11530,77.34
200711,11545,77.62
200711,11590,77.87
200711,11650,79.25
200711,11710,84.32
200711,11470,82.78
200711,11560,73.17
200712,11305,82.05
200712,11215,82.28
200712,11350,72.61
200712,11320,80.41
200712,11230,75.07
200712,11440,74.21
200712,11410,75.67
200712,11200,77.85
200712,11290,74.53
200712,11170,83.85
200712,11380,84.63
200712,11110,80.7
200712,11140,82.8
200712,11260,76.68
200712,11680,79.57
200712,11740,79.38
200712,11500,82.21
200712,11620,78.8
200712,11530,77.33
200712,11545,77.75
200712,11590,77.83
200712,11650,79.19
200712,11710,84.08
200712,11470,82.64
200712,11560,73.31
200801,11305,83.01
200801,11215,82.31
200801,11350,74.05
200801,11320,80.99
200801,11230,75.36
200801,11440,74.4
200801,11410,75.95
200801,11200,77.75
200801,11290,75.45
200801,11170,84.06
200801,11380,84.99
200801,11110,81.22
200801,11140,83.6
200801,11260,77.02
200801,11680,79.67
200801,11740,79.37
200801,11500,82.29
200801,11620,79.06
200801,11530,77.71
200801,11545,78.39
200801,11590,77.98
200801,11650,79.29
200801,11710,83.98
200801,11470,82.55
200801,11560,73.32
200802,11305,83.98
200802,11215,82.32
200802,11350,75.81
200802,11320,81.5
200802,11230,75.95
200802,11440,74.56
200802,11410,76.68
200802,11200,77.82
200802,11290,76.01
200802,11170,84.37
200802,11380,85.23
200802,11110,81.57
200802,11140,83.83
200802,11260,77.32
200802,11680,79.72
200802,11740,79.32
200802,11500,82.52
200802,11620,79.4
200802,11530,77.84
200802,11545,78.94
200802,11590,78.28
200802,11650,79.32
200802,11710,83.89
200802,11470,82.46
200802,11560,73.48
200803,11305,84.47
200803,11215,82.63
200803,11350,80.07
200803,11320,82.97
200803,11230,77.38
200803,11440,74.85
200803,11410,77.42
200803,11200,78.39
200803,11290,77.16
200803,11170,85.07
200803,11380,85.7
200803,11110,82.32
200803,11140,84.35
200803,11260,79.56
200803,11680,79.95
200803,11740,79.52
200803,11500,83.3
200803,11620,79.81
200803,11530,78.65
200803,11545,80.79
200803,11590,78.47
200803,11650,79.33
200803,11710,83.82
200803,11470,82.71
200803,11560,73.77
200804,11305,87.77
200804,11215,83.01
200804,11350,85.14
200804,11320,87.22
200804,11230,79.14
200804,11440,75.42
200804,11410,78.48
200804,11200,78.78
200804,11290,78.73
200804,11170,85.49
200804,11380,86.94
200804,11110,83.24
200804,11140,84.93
200804,11260,83.26
200804,11680,80.26
200804,11740,79.66
200804,11500,84.36
200804,11620,81.36
200804,11530,79.97
200804,11545,82.17
200804,11590,79.12
200804,11650,79.43
200804,11710,83.87
200804,11470,82.56
200804,11560,74.5
200805,11305,89.34
200805,11215,83.31
200805,11350,86.87
200805,11320,88.62
200805,11230,79.79
200805,11440,75.78
200805,11410,79.47
200805,11200,78.98
200805,11290,79.61
200805,11170,85.69
200805,11380,87.86
200805,11110,83.26
200805,11140,85.3
200805,11260,85.41
200805,11680,80.39
200805,11740,79.48
200805,11500,85.5
200805,11620,82.05
200805,11530,80.86
200805,11545,83.8
200805,11590,79.34
200805,11650,79.36
200805,11710,83.4
200805,11470,82.58
200805,11560,74.92
200806,11305,90.42
200806,11215,83.37
200806,11350,87.82
200806,11320,89.5
200806,11230,80.2
200806,11440,76.19
200806,11410,80.42
200806,11200,79.04
200806,11290,80.68
200806,11170,85.95
200806,11380,88.86
200806,11110,83.63
200806,11140,85.3
200806,11260,86.61
200806,11680,80.14
200806,11740,78.61
200806,11500,86.45
200806,11620,82.68
200806,11530,81.35
200806,11545,85.27
200806,11590,79.75
200806,11650,79.29
200806,11710,82.9
200806,11470,82.65
200806,11560,75.36
200807,11305,90.93
200807,11215,83.41
200807,11350,88.26
200807,11320,89.79
200807,11230,80.75
200807,11440,76.48
200807,11410,80.92
200807,11200,79.11
200807,11290,81.38
200807,11170,86.24
200807,11380,89.53
200807,11110,84.63
200807,11140,85.29
200807,11260,87.15
200807,11680,79.84
200807,11740,78.34
200807,11500,86.75
200807,11620,82.92
200807,11530,81.74
200807,11545,86.11
200807,11590,79.79
200807,11650,79.12
200807,11710,82.6
200807,11470,82.67
200807,11560,75.58
200808,11305,91.06
200808,11215,83.44
200808,11350,88.26
200808,11320,89.94
200808,11230,80.75
200808,11440,76.64
200808,11410,81.16
200808,11200,79.08
200808,11290,81.61
200808,11170,86.31
200808,11380,89.73
200808,11110,85.08
200808,11140,85.29
200808,11260,87.27
200808,11680,79.57
200808,11740,78.07
200808,11500,86.83
200808,11620,83.04
200808,11530,81.97
200808,11545,86.45
200808,11590,79.84
200808,11650,79.01
200808,11710,82.32
200808,11470,82.29
200808,11560,75.61
200809,11305,91.13
200809,11215,83.42
200809,11350,88.26
200809,11320,90.08
200809,11230,81.12
200809,11440,76.8
200809,11410,81.24
200809,11200,79.1
200809,11290,81.76
200809,11170,86.51
200809,11380,90.28
200809,11110,85.32
200809,11140,85.29
200809,11260,87.48
200809,11680,79.33
200809,11740,77.74
200809,11500,87.12
200809,11620,83.07
200809,11530,82.21
200809,11545,86.97
200809,11590,79.91
200809,11650,78.76
200809,11710,82.02
200809,11470,82.04
200809,11560,75.58
200810,11305,91.13
200810,11215,83.25
200810,11350,88.19
200810,11320,90
200810,11230,81.12
200810,11440,76.25
200810,11410,81.23
200810,11200,79.08
200810,11290,81.71
200810,11170,86.58
200810,11380,90.46
200810,11110,85.38
200810,11140,85.13
200810,11260,87.47
200810,11680,78.52
200810,11740,76.6
200810,11500,87.14
200810,11620,83.21
200810,11530,82.28
200810,11545,87.67
200810,11590,79.89
200810,11650,78.08
200810,11710,81.23
200810,11470,81.29
200810,11560,75.63
200811,11305,91.04
200811,11215,82.39
200811,11350,87.68
200811,11320,89.5
200811,11230,81.11
200811,11440,75.77
200811,11410,80.98
200811,11200,78.99
200811,11290,81.46
200811,11170,85.92
200811,11380,90.06
200811,11110,85.38
200811,11140,84.62
200811,11260,87.4
200811,11680,76.82
200811,11740,75.07
200811,11500,86.74
200811,11620,83.21
200811,11530,82.13
200811,11545,87.67
200811,11590,79.85
200811,11650,76.62
200811,11710,79.25
200811,11470,79.65
200811,11560,75.53
200812,11305,89.45
200812,11215,79.42
200812,11350,86.22
200812,11320,88.46
200812,11230,80.74
200812,11440,74.53
200812,11410,80.68
200812,11200,78.28
200812,11290,80.91
200812,11170,84.1
200812,11380,89.68
200812,11110,85.08
200812,11140,83.9
200812,11260,87.05
200812,11680,73.81
200812,11740,72.39
200812,11500,86.05
200812,11620,82.3
200812,11530,81.75
200812,11545,87.44
200812,11590,78.69
200812,11650,74.51
200812,11710,77.2
200812,11470,77.97
200812,11560,75.06
200901,11305,89.16
200901,11215,78.85
200901,11350,85.37
200901,11320,87.96
200901,11230,80.46
200901,11440,73.75
200901,11410,80.56
200901,11200,78
200901,11290,80.19
200901,11170,83.4
200901,11380,89.46
200901,11110,85.01
200901,11140,83.27
200901,11260,86.9
200901,11680,72.77
200901,11740,72.58
200901,11500,85.37
200901,11620,81.86
200901,11530,81.18
200901,11545,87.16
200901,11590,77.52
200901,11650,73.11
200901,11710,75.23
200901,11470,76.98
200901,11560,74.61
200902,11305,88.71
200902,11215,78.71
200902,11350,84.18
200902,11320,87.41
200902,11230,80.23
200902,11440,73.68
200902,11410,80.37
200902,11200,77.77
200902,11290,79.57
200902,11170,83.21
200902,11380,89.36
200902,11110,84.85
200902,11140,83.73
200902,11260,86.65
200902,11680,73.41
200902,11740,73.21
200902,11500,85.21
200902,11620,81.75
200902,11530,80.75
200902,11545,86.73
200902,11590,76.96
200902,11650,72.74
200902,11710,75.9
200902,11470,77.65
200902,11560,74.57
200903,11305,88.1
200903,11215,78.7
200903,11350,83.84
200903,11320,85.98
200903,11230,80.24
200903,11440,73.63
200903,11410,80.33
