지역코드	지역	시군구	동코드	읍면동	
11110	서울특별시	종로구	10100	청운동	
11110	서울특별시	종로구	10200	신교동	
11110	서울특별시	종로구	10300	궁정동	
11110	서울특별시	종로구	10400	효자동	
11110	서울특별시	종로구	10500	창성동	
11110	서울특별시	종로구	10600	통의동	
11110	서울특별시	종로구	10700	적선동	
11110	서울특별시	종로구	10800	통인동	
11110	서울특별시	종로구	10900	누상동	
11110	서울특별시	종로구	11000	누하동	
11110	서울특별시	종로구	11100	옥인동	
11110	서울특별시	종로구	11200	체부동	
11110	서울특별시	종로구	11300	필운동	
11110	서울특별시	종로구	11400	내자동	
11110	서울특별시	종로구	11500	사직동	
11110	서울특별시	종로구	11600	도렴동	
11110	서울특별시	종로구	11700	당주동	
11110	서울특별시	종로구	11800	내수동	
11110	서울특별시	종로구	11900	세종로	
11110	서울특별시	종로구	12000	신문로1가	
11110	서울특별시	종로구	12100	신문로2가	
11110	서울특별시	종로구	12200	청진동	
11110	서울특별시	종로구	12300	서린동	
11110	서울특별시	종로구	12400	수송동	
11110	서울특별시	종로구	12500	중학동	
11110	서울특별시	종로구	12600	종로1가	
11110	서울특별시	종로구	12700	공평동	
11110	서울특별시	종로구	12800	관훈동	
11110	서울특별시	종로구	12900	견지동	
11110	서울특별시	종로구	13000	와룡동	
11110	서울특별시	종로구	13100	권농동	
11110	서울특별시	종로구	13200	운니동	
11110	서울특별시	종로구	13300	익선동	
11110	서울특별시	종로구	13400	경운동	
11110	서울특별시	종로구	13500	관철동	
11110	서울특별시	종로구	13600	인사동	
11110	서울특별시	종로구	13700	낙원동	
11110	서울특별시	종로구	13800	종로2가	
11110	서울특별시	종로구	13900	팔판동	
11110	서울특별시	종로구	14000	삼청동	
11110	서울특별시	종로구	14100	안국동	
11110	서울특별시	종로구	14200	소격동	
11110	서울특별시	종로구	14300	화동	
11110	서울특별시	종로구	14400	사간동	
11110	서울특별시	종로구	14500	송현동	
11110	서울특별시	종로구	14600	가회동	
11110	서울특별시	종로구	14700	재동	
11110	서울특별시	종로구	14800	계동	
11110	서울특별시	종로구	14900	원서동	
11110	서울특별시	종로구	15000	훈정동	
11110	서울특별시	종로구	15100	묘동	
11110	서울특별시	종로구	15200	봉익동	
11110	서울특별시	종로구	15300	돈의동	
11110	서울특별시	종로구	15400	장사동	
11110	서울특별시	종로구	15500	관수동	
11110	서울특별시	종로구	15600	종로3가	
11110	서울특별시	종로구	15700	인의동	
11110	서울특별시	종로구	15800	예지동	
11110	서울특별시	종로구	15900	원남동	
11110	서울특별시	종로구	16000	연지동	
11110	서울특별시	종로구	16100	종로4가	
11110	서울특별시	종로구	16200	효제동	
11110	서울특별시	종로구	16300	종로5가	
11110	서울특별시	종로구	16400	종로6가	
11110	서울특별시	종로구	16500	이화동	
11110	서울특별시	종로구	16600	연건동	
11110	서울특별시	종로구	16700	충신동	
11110	서울특별시	종로구	16800	동숭동	
11110	서울특별시	종로구	16900	혜화동	
11110	서울특별시	종로구	17000	명륜1가	
11110	서울특별시	종로구	17100	명륜2가	
11110	서울특별시	종로구	17200	명륜4가	
11110	서울특별시	종로구	17300	명륜3가	
11110	서울특별시	종로구	17400	창신동	
11110	서울특별시	종로구	17500	숭인동	
11110	서울특별시	종로구	17600	교남동	
11110	서울특별시	종로구	17700	평동	
11110	서울특별시	종로구	17800	송월동	
11110	서울특별시	종로구	17900	홍파동	
11110	서울특별시	종로구	18000	교북동	
11110	서울특별시	종로구	18100	행촌동	
11110	서울특별시	종로구	18200	구기동	
11110	서울특별시	종로구	18300	평창동	
11110	서울특별시	종로구	18400	부암동	
11110	서울특별시	종로구	18500	홍지동	
11110	서울특별시	종로구	18600	신영동	
11110	서울특별시	종로구	18700	무악동	
11140	서울특별시	중구	10100	무교동	
11140	서울특별시	중구	10200	다동	
11140	서울특별시	중구	10300	태평로1가	
11140	서울특별시	중구	10400	을지로1가	
11140	서울특별시	중구	10500	을지로2가	
11140	서울특별시	중구	10600	남대문로1가	
11140	서울특별시	중구	10700	삼각동	
11140	서울특별시	중구	10800	수하동	
11140	서울특별시	중구	10900	장교동	
11140	서울특별시	중구	11000	수표동	
11140	서울특별시	중구	11100	소공동	
11140	서울특별시	중구	11200	남창동	
11140	서울특별시	중구	11300	북창동	
11140	서울특별시	중구	11400	태평로2가	
11140	서울특별시	중구	11500	남대문로2가	
11140	서울특별시	중구	11600	남대문로3가	
11140	서울특별시	중구	11700	남대문로4가	
11140	서울특별시	중구	11800	남대문로5가	
11140	서울특별시	중구	11900	봉래동1가	
11140	서울특별시	중구	12000	봉래동2가	
11140	서울특별시	중구	12100	회현동1가	
11140	서울특별시	중구	12200	회현동2가	
11140	서울특별시	중구	12300	회현동3가	
11140	서울특별시	중구	12400	충무로1가	
11140	서울특별시	중구	12500	충무로2가	
11140	서울특별시	중구	12600	명동1가	
11140	서울특별시	중구	12700	명동2가	
11140	서울특별시	중구	12800	남산동1가	
11140	서울특별시	중구	12900	남산동2가	
11140	서울특별시	중구	13000	남산동3가	
11140	서울특별시	중구	13100	저동1가	
11140	서울특별시	중구	13200	충무로4가	
11140	서울특별시	중구	13300	충무로5가	
11140	서울특별시	중구	13400	인현동2가	
11140	서울특별시	중구	13500	예관동	
11140	서울특별시	중구	13600	묵정동	
11140	서울특별시	중구	13700	필동1가	
11140	서울특별시	중구	13800	필동2가	
11140	서울특별시	중구	13900	필동3가	
11140	서울특별시	중구	14000	남학동	
11140	서울특별시	중구	14100	주자동	
11140	서울특별시	중구	14200	예장동	
11140	서울특별시	중구	14300	장충동1가	
11140	서울특별시	중구	14400	장충동2가	
11140	서울특별시	중구	14500	광희동1가	
11140	서울특별시	중구	14600	광희동2가	
11140	서울특별시	중구	14700	쌍림동	
11140	서울특별시	중구	14800	을지로6가	
11140	서울특별시	중구	14900	을지로7가	
11140	서울특별시	중구	15000	을지로4가	
11140	서울특별시	중구	15100	을지로5가	
11140	서울특별시	중구	15200	주교동	
11140	서울특별시	중구	15300	방산동	
11140	서울특별시	중구	15400	오장동	
11140	서울특별시	중구	15500	을지로3가	
11140	서울특별시	중구	15600	입정동	
11140	서울특별시	중구	15700	산림동	
11140	서울특별시	중구	15800	충무로3가	
11140	서울특별시	중구	15900	초동	
11140	서울특별시	중구	16000	인현동1가	
11140	서울특별시	중구	16100	저동2가	
11140	서울특별시	중구	16200	신당동	
11140	서울특별시	중구	16300	흥인동	
11140	서울특별시	중구	16400	무학동	
11140	서울특별시	중구	16500	황학동	
11140	서울특별시	중구	16600	서소문동	
11140	서울특별시	중구	16700	정동	
11140	서울특별시	중구	16800	순화동	
11140	서울특별시	중구	16900	의주로1가	
11140	서울특별시	중구	17000	충정로1가	
11140	서울특별시	중구	17100	중림동	
11140	서울특별시	중구	17200	의주로2가	
11140	서울특별시	중구	17300	만리동1가	
11140	서울특별시	중구	17400	만리동2가	
11170	서울특별시	용산구	10100	후암동	
11170	서울특별시	용산구	10200	용산동2가	
11170	서울특별시	용산구	10300	용산동4가	
11170	서울특별시	용산구	10400	갈월동	
11170	서울특별시	용산구	10500	남영동	
11170	서울특별시	용산구	10600	용산동1가	
11170	서울특별시	용산구	10700	동자동	
11170	서울특별시	용산구	10800	서계동	
11170	서울특별시	용산구	10900	청파동1가	
11170	서울특별시	용산구	11000	청파동2가	
11170	서울특별시	용산구	11100	청파동3가	
11170	서울특별시	용산구	11200	원효로1가	
11170	서울특별시	용산구	11300	원효로2가	
11170	서울특별시	용산구	11400	신창동	
11170	서울특별시	용산구	11500	산천동	
11170	서울특별시	용산구	11600	청암동	
11170	서울특별시	용산구	11700	원효로3가	
11170	서울특별시	용산구	11800	원효로4가	
11170	서울특별시	용산구	11900	효창동	
11170	서울특별시	용산구	12000	도원동	
11170	서울특별시	용산구	12100	용문동	
11170	서울특별시	용산구	12200	문배동	
11170	서울특별시	용산구	12300	신계동	
11170	서울특별시	용산구	12400	한강로1가	
11170	서울특별시	용산구	12500	한강로2가	
11170	서울특별시	용산구	12600	용산동3가	
11170	서울특별시	용산구	12700	용산동5가	
11170	서울특별시	용산구	12800	한강로3가	
11170	서울특별시	용산구	12900	이촌동	
11170	서울특별시	용산구	13000	이태원동	
11170	서울특별시	용산구	13100	한남동	
11170	서울특별시	용산구	13200	동빙고동	
11170	서울특별시	용산구	13300	서빙고동	
11170	서울특별시	용산구	13400	주성동	
11170	서울특별시	용산구	13500	용산동6가	
11170	서울특별시	용산구	13600	보광동	
11200	서울특별시	성동구	10100	상왕십리동	
11200	서울특별시	성동구	10200	하왕십리동	
11200	서울특별시	성동구	10300	홍익동	
11200	서울특별시	성동구	10400	도선동	
11200	서울특별시	성동구	10500	마장동	
11200	서울특별시	성동구	10600	사근동	
11200	서울특별시	성동구	10700	행당동	
11200	서울특별시	성동구	10800	응봉동	
11200	서울특별시	성동구	10900	금호동1가	
11200	서울특별시	성동구	11000	금호동2가	
11200	서울특별시	성동구	11100	금호동3가	
11200	서울특별시	성동구	11200	금호동4가	
11200	서울특별시	성동구	11300	옥수동	
11200	서울특별시	성동구	11400	성수동1가	
11200	서울특별시	성동구	11500	성수동2가	
11200	서울특별시	성동구	11800	송정동	
11200	서울특별시	성동구	12200	용답동	
11215	서울특별시	광진구	10100	중곡동	
11215	서울특별시	광진구	10200	능동	
11215	서울특별시	광진구	10300	구의동	
11215	서울특별시	광진구	10400	광장동	
11215	서울특별시	광진구	10500	자양동	
11215	서울특별시	광진구	10700	화양동	
11215	서울특별시	광진구	10900	군자동	
11230	서울특별시	동대문구	10100	신설동	
11230	서울특별시	동대문구	10200	용두동	
11230	서울특별시	동대문구	10300	제기동	
11230	서울특별시	동대문구	10400	전농동	
11230	서울특별시	동대문구	10500	답십리동	
11230	서울특별시	동대문구	10600	장안동	
11230	서울특별시	동대문구	10700	청량리동	
11230	서울특별시	동대문구	10800	회기동	
11230	서울특별시	동대문구	10900	휘경동	
11230	서울특별시	동대문구	11000	이문동	
11260	서울특별시	중랑구	10100	면목동	
11260	서울특별시	중랑구	10200	상봉동	
11260	서울특별시	중랑구	10300	중화동	
11260	서울특별시	중랑구	10400	묵동	
11260	서울특별시	중랑구	10500	망우동	
11260	서울특별시	중랑구	10600	신내동	
11290	서울특별시	성북구	10100	성북동	
11290	서울특별시	성북구	10200	성북동1가	
11290	서울특별시	성북구	10300	돈암동	
11290	서울특별시	성북구	10400	동소문동1가	
11290	서울특별시	성북구	10500	동소문동2가	
11290	서울특별시	성북구	10600	동소문동3가	
11290	서울특별시	성북구	10700	동소문동4가	
11290	서울특별시	성북구	10800	동소문동5가	
11290	서울특별시	성북구	10900	동소문동6가	
11290	서울특별시	성북구	11000	동소문동7가	
11290	서울특별시	성북구	11100	삼선동1가	
11290	서울특별시	성북구	11200	삼선동2가	
11290	서울특별시	성북구	11300	삼선동3가	
11290	서울특별시	성북구	11400	삼선동4가	
11290	서울특별시	성북구	11500	삼선동5가	
11290	서울특별시	성북구	11600	동선동1가	
11290	서울특별시	성북구	11700	동선동2가	
11290	서울특별시	성북구	11800	동선동3가	
11290	서울특별시	성북구	11900	동선동4가	
11290	서울특별시	성북구	12000	동선동5가	
11290	서울특별시	성북구	12100	안암동1가	
11290	서울특별시	성북구	12200	안암동2가	
11290	서울특별시	성북구	12300	안암동3가	
11290	서울특별시	성북구	12400	안암동4가	
11290	서울특별시	성북구	12500	안암동5가	
11290	서울특별시	성북구	12600	보문동4가	
11290	서울특별시	성북구	12700	보문동5가	
11290	서울특별시	성북구	12800	보문동6가	
11290	서울특별시	성북구	12900	보문동7가	
11290	서울특별시	성북구	13000	보문동1가	
11290	서울특별시	성북구	13100	보문동2가	
11290	서울특별시	성북구	13200	보문동3가	
11290	서울특별시	성북구	13300	정릉동	
11290	서울특별시	성북구	13400	길음동	
11290	서울특별시	성북구	13500	종암동	
11290	서울특별시	성북구	13600	하월곡동	
11290	서울특별시	성북구	13700	상월곡동	
11290	서울특별시	성북구	13800	장위동	
11290	서울특별시	성북구	13900	석관동	
11305	서울특별시	강북구	10100	미아동	
11305	서울특별시	강북구	10200	번동	
11305	서울특별시	강북구	10300	수유동	
11305	서울특별시	강북구	10400	우이동	
11320	서울특별시	도봉구	10500	쌍문동	
11320	서울특별시	도봉구	10600	방학동	
11320	서울특별시	도봉구	10700	창동	
11320	서울특별시	도봉구	10800	도봉동	
11350	서울특별시	노원구	10200	월계동	
11350	서울특별시	노원구	10300	공릉동	
11350	서울특별시	노원구	10400	하계동	
11350	서울특별시	노원구	10500	상계동	
11350	서울특별시	노원구	10600	중계동	
11380	서울특별시	은평구	10100	수색동	
11380	서울특별시	은평구	10200	녹번동	
11380	서울특별시	은평구	10300	불광동	
11380	서울특별시	은평구	10400	갈현동	
11380	서울특별시	은평구	10500	구산동	
11380	서울특별시	은평구	10600	대조동	
11380	서울특별시	은평구	10700	응암동	
11380	서울특별시	은평구	10800	역촌동	
11380	서울특별시	은평구	10900	신사동	
11380	서울특별시	은평구	11000	증산동	
11380	서울특별시	은평구	11400	진관동	
11410	서울특별시	서대문구	10100	충정로2가	
11410	서울특별시	서대문구	10200	충정로3가	
11410	서울특별시	서대문구	10300	합동	
11410	서울특별시	서대문구	10400	미근동	
11410	서울특별시	서대문구	10500	냉천동	
11410	서울특별시	서대문구	10600	천연동	
11410	서울특별시	서대문구	10700	옥천동	
11410	서울특별시	서대문구	10800	영천동	
11410	서울특별시	서대문구	10900	현저동	
11410	서울특별시	서대문구	11000	북아현동	
11410	서울특별시	서대문구	11100	홍제동	
11410	서울특별시	서대문구	11200	대현동	
11410	서울특별시	서대문구	11300	대신동	
11410	서울특별시	서대문구	11400	신촌동	
11410	서울특별시	서대문구	11500	봉원동	
11410	서울특별시	서대문구	11600	창천동	
11410	서울특별시	서대문구	11700	연희동	
11410	서울특별시	서대문구	11800	홍은동	
11410	서울특별시	서대문구	11900	북가좌동	
11410	서울특별시	서대문구	12000	남가좌동	
11440	서울특별시	마포구	10100	아현동	
11440	서울특별시	마포구	10200	공덕동	
11440	서울특별시	마포구	10300	신공덕동	
11440	서울특별시	마포구	10400	도화동	
11440	서울특별시	마포구	10500	용강동	
11440	서울특별시	마포구	10600	토정동	
11440	서울특별시	마포구	10700	마포동	
11440	서울특별시	마포구	10800	대흥동	
11440	서울특별시	마포구	10900	염리동	
11440	서울특별시	마포구	11000	노고산동	
11440	서울특별시	마포구	11100	신수동	
11440	서울특별시	마포구	11200	현석동	
11440	서울특별시	마포구	11300	구수동	
11440	서울특별시	마포구	11400	창전동	
11440	서울특별시	마포구	11500	상수동	
11440	서울특별시	마포구	11600	하중동	
11440	서울특별시	마포구	11700	신정동	
11440	서울특별시	마포구	11800	당인동	
11440	서울특별시	마포구	12000	서교동	
11440	서울특별시	마포구	12100	동교동	
11440	서울특별시	마포구	12200	합정동	
11440	서울특별시	마포구	12300	망원동	
11440	서울특별시	마포구	12400	연남동	
11440	서울특별시	마포구	12500	성산동	
11440	서울특별시	마포구	12600	중동	
11440	서울특별시	마포구	12700	상암동	
11470	서울특별시	양천구	10100	신정동	
11470	서울특별시	양천구	10200	목동	
11470	서울특별시	양천구	10300	신월동	
11500	서울특별시	강서구	10100	염창동	
11500	서울특별시	강서구	10200	등촌동	
11500	서울특별시	강서구	10300	화곡동	
11500	서울특별시	강서구	10400	가양동	
11500	서울특별시	강서구	10500	마곡동	
11500	서울특별시	강서구	10600	내발산동	
11500	서울특별시	강서구	10700	외발산동	
11500	서울특별시	강서구	10800	공항동	
11500	서울특별시	강서구	10900	방화동	
11500	서울특별시	강서구	11000	개화동	
11500	서울특별시	강서구	11100	과해동	
11500	서울특별시	강서구	11200	오곡동	
11500	서울특별시	강서구	11300	오쇠동	
11530	서울특별시	구로구	10100	신도림동	
11530	서울특별시	구로구	10200	구로동	
11530	서울특별시	구로구	10300	가리봉동	
11530	서울특별시	구로구	10600	고척동	
11530	서울특별시	구로구	10700	개봉동	
11530	서울특별시	구로구	10800	오류동	
11530	서울특별시	구로구	10900	궁동	
11530	서울특별시	구로구	11000	온수동	
11530	서울특별시	구로구	11100	천왕동	
11530	서울특별시	구로구	11200	항동	
11545	서울특별시	금천구	10100	가산동	
11545	서울특별시	금천구	10200	독산동	
11545	서울특별시	금천구	10300	시흥동	
11560	서울특별시	영등포구	10100	영등포동	
11560	서울특별시	영등포구	10200	영등포동1가	
11560	서울특별시	영등포구	10300	영등포동2가	
11560	서울특별시	영등포구	10400	영등포동3가	
11560	서울특별시	영등포구	10500	영등포동4가	
11560	서울특별시	영등포구	10600	영등포동5가	
11560	서울특별시	영등포구	10700	영등포동6가	
11560	서울특별시	영등포구	10800	영등포동7가	
11560	서울특별시	영등포구	10900	영등포동8가	
11560	서울특별시	영등포구	11000	여의도동	
11560	서울특별시	영등포구	11100	당산동1가	
11560	서울특별시	영등포구	11200	당산동2가	
11560	서울특별시	영등포구	11300	당산동3가	
11560	서울특별시	영등포구	11400	당산동4가	
11560	서울특별시	영등포구	11500	당산동5가	
11560	서울특별시	영등포구	11600	당산동6가	
11560	서울특별시	영등포구	11700	당산동	
11560	서울특별시	영등포구	11800	도림동	
11560	서울특별시	영등포구	11900	문래동1가	
11560	서울특별시	영등포구	12000	문래동2가	
11560	서울특별시	영등포구	12100	문래동3가	
11560	서울특별시	영등포구	12200	문래동4가	
11560	서울특별시	영등포구	12300	문래동5가	
11560	서울특별시	영등포구	12400	문래동6가	
11560	서울특별시	영등포구	12500	양평동1가	
11560	서울특별시	영등포구	12600	양평동2가	
11560	서울특별시	영등포구	12700	양평동3가	
11560	서울특별시	영등포구	12800	양평동4가	
11560	서울특별시	영등포구	12900	양평동5가	
11560	서울특별시	영등포구	13000	양평동6가	
11560	서울특별시	영등포구	13100	양화동	
11560	서울특별시	영등포구	13200	신길동	
11560	서울특별시	영등포구	13300	대림동	
11560	서울특별시	영등포구	13400	양평동	
11590	서울특별시	동작구	10100	노량진동	
11590	서울특별시	동작구	10200	상도동	
11590	서울특별시	동작구	10300	상도1동	
11590	서울특별시	동작구	10400	본동	
11590	서울특별시	동작구	10500	흑석동	
11590	서울특별시	동작구	10600	동작동	
11590	서울특별시	동작구	10700	사당동	
11590	서울특별시	동작구	10800	대방동	
11590	서울특별시	동작구	10900	신대방동	
11620	서울특별시	관악구	10100	봉천동	
11620	서울특별시	관악구	10200	신림동	
11620	서울특별시	관악구	10300	남현동	
11650	서울특별시	서초구	10100	방배동	
11650	서울특별시	서초구	10200	양재동	
11650	서울특별시	서초구	10300	우면동	
11650	서울특별시	서초구	10400	원지동	
11650	서울특별시	서초구	10600	잠원동	
11650	서울특별시	서초구	10700	반포동	
11650	서울특별시	서초구	10800	서초동	
11650	서울특별시	서초구	10900	내곡동	
11650	서울특별시	서초구	11000	염곡동	
11650	서울특별시	서초구	11100	신원동	
11680	서울특별시	강남구	10100	역삼동	
11680	서울특별시	강남구	10300	개포동	
11680	서울특별시	강남구	10400	청담동	
11680	서울특별시	강남구	10500	삼성동	
11680	서울특별시	강남구	10600	대치동	
11680	서울특별시	강남구	10700	신사동	
11680	서울특별시	강남구	10800	논현동	
11680	서울특별시	강남구	11000	압구정동	
11680	서울특별시	강남구	11100	세곡동	
11680	서울특별시	강남구	11200	자곡동	
11680	서울특별시	강남구	11300	율현동	
11680	서울특별시	강남구	11400	일원동	
11680	서울특별시	강남구	11500	수서동	
11680	서울특별시	강남구	11800	도곡동	
11710	서울특별시	송파구	10100	잠실동	
11710	서울특별시	송파구	10200	신천동	
11710	서울특별시	송파구	10300	풍납동	
11710	서울특별시	송파구	10400	송파동	
11710	서울특별시	송파구	10500	석촌동	
11710	서울특별시	송파구	10600	삼전동	
11710	서울특별시	송파구	10700	가락동	
11710	서울특별시	송파구	10800	문정동	
11710	서울특별시	송파구	10900	장지동	
11710	서울특별시	송파구	11100	방이동	
11710	서울특별시	송파구	11200	오금동	
11710	서울특별시	송파구	11300	거여동	
11710	서울특별시	송파구	11400	마천동	
11740	서울특별시	강동구	10100	명일동	
11740	서울특별시	강동구	10200	고덕동	
11740	서울특별시	강동구	10300	상일동	
11740	서울특별시	강동구	10500	길동	
11740	서울특별시	강동구	10600	둔촌동	
11740	서울특별시	강동구	10700	암사동	
11740	서울특별시	강동구	10800	성내동	
11740	서울특별시	강동구	10900	천호동	
11740	서울특별시	강동구	11000	강일동	
26110	부산광역시	중구	10100	영주동	
26110	부산광역시	중구	10200	대창동1가	
26110	부산광역시	중구	10300	대창동2가	
26110	부산광역시	중구	10400	중앙동1가	
26110	부산광역시	중구	10500	중앙동2가	
26110	부산광역시	중구	10600	중앙동3가	
26110	부산광역시	중구	10700	중앙동4가	
26110	부산광역시	중구	10800	중앙동5가	
26110	부산광역시	중구	10900	중앙동6가	
26110	부산광역시	중구	11000	중앙동7가	
26110	부산광역시	중구	11100	동광동1가	
26110	부산광역시	중구	11200	동광동2가	
26110	부산광역시	중구	11300	동광동3가	
26110	부산광역시	중구	11400	동광동4가	
26110	부산광역시	중구	11500	동광동5가	
26110	부산광역시	중구	11600	대청동1가	
26110	부산광역시	중구	11700	대청동2가	
26110	부산광역시	중구	11800	대청동3가	
26110	부산광역시	중구	11900	대청동4가	
26110	부산광역시	중구	12000	보수동1가	
26110	부산광역시	중구	12100	보수동2가	
26110	부산광역시	중구	12200	보수동3가	
26110	부산광역시	중구	12300	부평동1가	
26110	부산광역시	중구	12400	부평동2가	
26110	부산광역시	중구	12500	부평동3가	
26110	부산광역시	중구	12600	부평동4가	
26110	부산광역시	중구	12700	신창동1가	
26110	부산광역시	중구	12800	신창동2가	
26110	부산광역시	중구	12900	신창동3가	
26110	부산광역시	중구	13000	신창동4가	
26110	부산광역시	중구	13100	창선동1가	
26110	부산광역시	중구	13200	창선동2가	
26110	부산광역시	중구	13300	광복동1가	
26110	부산광역시	중구	13400	광복동2가	
26110	부산광역시	중구	13500	광복동3가	
26110	부산광역시	중구	13600	남포동1가	
26110	부산광역시	중구	13700	남포동2가	
26110	부산광역시	중구	13800	남포동3가	
26110	부산광역시	중구	13900	남포동4가	
26110	부산광역시	중구	14000	남포동5가	
26110	부산광역시	중구	14100	남포동6가	
26140	부산광역시	서구	10100	동대신동1가	
26140	부산광역시	서구	10200	동대신동2가	
26140	부산광역시	서구	10300	동대신동3가	
26140	부산광역시	서구	10400	서대신동1가	
26140	부산광역시	서구	10500	서대신동2가	
26140	부산광역시	서구	10600	서대신동3가	
26140	부산광역시	서구	10700	부용동1가	
26140	부산광역시	서구	10800	부용동2가	
26140	부산광역시	서구	10900	부민동1가	
26140	부산광역시	서구	11000	부민동2가	
26140	부산광역시	서구	11100	부민동3가	
26140	부산광역시	서구	11200	토성동1가	
26140	부산광역시	서구	11300	토성동2가	
26140	부산광역시	서구	11400	토성동3가	
26140	부산광역시	서구	11500	아미동1가	
26140	부산광역시	서구	11600	아미동2가	
26140	부산광역시	서구	11700	토성동4가	
26140	부산광역시	서구	11800	토성동5가	
26140	부산광역시	서구	11900	초장동	
26140	부산광역시	서구	12000	충무동1가	
26140	부산광역시	서구	12100	충무동2가	
26140	부산광역시	서구	12200	충무동3가	
26140	부산광역시	서구	12300	남부민동	
26140	부산광역시	서구	12400	암남동	
26170	부산광역시	동구	10100	초량동	
26170	부산광역시	동구	10200	수정동	
26170	부산광역시	동구	10300	좌천동	
26170	부산광역시	동구	10400	범일동	
26200	부산광역시	영도구	10100	대교동1가	
26200	부산광역시	영도구	10200	대교동2가	
26200	부산광역시	영도구	10300	대평동1가	
26200	부산광역시	영도구	10400	대평동2가	
26200	부산광역시	영도구	10500	남항동1가	
26200	부산광역시	영도구	10600	남항동2가	
26200	부산광역시	영도구	10700	남항동3가	
26200	부산광역시	영도구	10800	영선동1가	
26200	부산광역시	영도구	10900	영선동2가	
26200	부산광역시	영도구	11000	영선동3가	
26200	부산광역시	영도구	11100	영선동4가	
26200	부산광역시	영도구	11200	신선동1가	
26200	부산광역시	영도구	11300	신선동2가	
26200	부산광역시	영도구	11400	신선동3가	
26200	부산광역시	영도구	11500	봉래동1가	
26200	부산광역시	영도구	11600	봉래동2가	
26200	부산광역시	영도구	11700	봉래동3가	
26200	부산광역시	영도구	11800	봉래동4가	
26200	부산광역시	영도구	11900	봉래동5가	
26200	부산광역시	영도구	12000	청학동	
26200	부산광역시	영도구	12100	동삼동	
26230	부산광역시	부산진구	10100	양정동	
26230	부산광역시	부산진구	10200	전포동	
26230	부산광역시	부산진구	10300	부전동	
26230	부산광역시	부산진구	10400	범천동	
26230	부산광역시	부산진구	10500	범전동	
26230	부산광역시	부산진구	10600	연지동	
26230	부산광역시	부산진구	10700	초읍동	
26230	부산광역시	부산진구	10800	부암동	
26230	부산광역시	부산진구	10900	당감동	
26230	부산광역시	부산진구	11000	가야동	
26230	부산광역시	부산진구	11100	개금동	
26260	부산광역시	동래구	10100	명장동	
26260	부산광역시	동래구	10200	안락동	
26260	부산광역시	동래구	10300	칠산동	
26260	부산광역시	동래구	10400	낙민동	
26260	부산광역시	동래구	10500	복천동	
26260	부산광역시	동래구	10600	수안동	
26260	부산광역시	동래구	10700	명륜동	
26260	부산광역시	동래구	10800	온천동	
26260	부산광역시	동래구	10900	사직동	
26290	부산광역시	남구	10600	대연동	
26290	부산광역시	남구	10700	용호동	
26290	부산광역시	남구	10800	용당동	
26290	부산광역시	남구	10900	문현동	
26290	부산광역시	남구	11000	우암동	
26290	부산광역시	남구	11100	감만동	
26320	부산광역시	북구	10100	금곡동	
26320	부산광역시	북구	10200	화명동	
26320	부산광역시	북구	10300	만덕동	
26320	부산광역시	북구	10400	덕천동	
26320	부산광역시	북구	10500	구포동	
26350	부산광역시	해운대구	10100	반송동	
26350	부산광역시	해운대구	10200	석대동	
26350	부산광역시	해운대구	10300	반여동	
26350	부산광역시	해운대구	10400	재송동	
26350	부산광역시	해운대구	10500	우동	
26350	부산광역시	해운대구	10600	중동	
26350	부산광역시	해운대구	10700	좌동	
26350	부산광역시	해운대구	10800	송정동	
26380	부산광역시	사하구	10100	괴정동	
26380	부산광역시	사하구	10200	당리동	
26380	부산광역시	사하구	10300	하단동	
26380	부산광역시	사하구	10400	신평동	
26380	부산광역시	사하구	10500	장림동	
26380	부산광역시	사하구	10600	다대동	
26380	부산광역시	사하구	10700	구평동	
26380	부산광역시	사하구	10800	감천동	
26410	부산광역시	금정구	10100	두구동	
26410	부산광역시	금정구	10200	노포동	
26410	부산광역시	금정구	10300	청룡동	
26410	부산광역시	금정구	10400	남산동	
26410	부산광역시	금정구	10500	선동	
26410	부산광역시	금정구	10600	오륜동	
26410	부산광역시	금정구	10700	구서동	
26410	부산광역시	금정구	10800	장전동	
26410	부산광역시	금정구	10900	부곡동	
26410	부산광역시	금정구	11000	서동	
26410	부산광역시	금정구	11100	금사동	
26410	부산광역시	금정구	11200	회동동	
26410	부산광역시	금정구	11300	금성동	
26440	부산광역시	강서구	10100	대저1동	
26440	부산광역시	강서구	10200	대저2동	
26440	부산광역시	강서구	10300	강동동	
26440	부산광역시	강서구	10400	명지동	
26440	부산광역시	강서구	10500	죽림동	
26440	부산광역시	강서구	10600	식만동	
26440	부산광역시	강서구	10700	죽동동	
26440	부산광역시	강서구	10800	봉림동	
26440	부산광역시	강서구	10900	송정동	
26440	부산광역시	강서구	11000	화전동	
26440	부산광역시	강서구	11100	녹산동	
26440	부산광역시	강서구	11200	생곡동	
26440	부산광역시	강서구	11300	구랑동	
26440	부산광역시	강서구	11400	지사동	
26440	부산광역시	강서구	11500	미음동	
26440	부산광역시	강서구	11600	범방동	
26440	부산광역시	강서구	11700	신호동	
26440	부산광역시	강서구	11800	동선동	
26440	부산광역시	강서구	11900	성북동	
26440	부산광역시	강서구	12000	눌차동	
26440	부산광역시	강서구	12100	천성동	
26440	부산광역시	강서구	12200	대항동	
26470	부산광역시	연제구	10100	거제동	
